TOTAL_RESULT: PASS
DATE: 2023-10-31 19:50:35
ICT_TEST_TIME: 45121ms
EOL_TEST_TIME: 0ms
TOTAL_TEST_TIME: 45121ms

Result,Board,Total,Type,Part,Remark,ActVal,StdVal,HL,LL,TestVal,DEV,RunTime,Note
PASS,1,124,ResistorTest,R421,"R421 1k",1KΩ,1KΩ,3%,3%,0.9972,-0.2751,0
PASS,1,125,ResistorTest,R422,"R422 1k",1KΩ,1KΩ,3%,3%,0.994,-0.6003,0
PASS,1,126,ResistorTest,R423,"R423 1k",1KΩ,1KΩ,3%,3%,0.9934,-0.6649,0
PASS,1,127,ResistorTest,R424,"R424 1k",1KΩ,1KΩ,3%,3%,0.9927,-0.7315,0
PASS,1,128,ResistorTest,R425,"R425 1k",1KΩ,1KΩ,3%,3%,1.0017,0.1659,0
PASS,1,129,ResistorTest,R426,"R426 1k",1KΩ,1KΩ,3%,3%,0.9932,-0.6818,0
PASS,1,130,ResistorTest,R427,"R427 1k",1KΩ,1KΩ,3%,3%,0.992,-0.7967,0
PASS,1,131,ResistorTest,R428,"R428 1k",1KΩ,1KΩ,3%,3%,0.9942,-0.5774,0
PASS,1,132,ResistorTest,R429,"R429 68k",68KΩ,68KΩ,3%,3%,67.8229,-0.2605,0
PASS,1,133,ResistorTest,R430,"R430 68k",68KΩ,68KΩ,3%,3%,67.9291,-0.1043,0
PASS,1,134,ResistorTest,R431,"R431 68k",68KΩ,68KΩ,3%,3%,67.7621,-0.3498,0
PASS,1,135,ResistorTest,R432,"R432 68k",68KΩ,68KΩ,3%,3%,68.0134,0.0197,0
PASS,1,136,ResistorTest,R433,"R433 100k",100KΩ,100KΩ,3%,3%,99.993,-0.007,0
PASS,1,137,ResistorTest,R435,"R435 100k",100KΩ,100KΩ,3%,3%,99.0145,-0.9855,0
PASS,1,138,ResistorTest,R437,"R437 36k",36KΩ,36KΩ,3%,3%,35.9791,-0.0581,0
PASS,1,139,ResistorTest,R438,"R438 36k",36KΩ,36KΩ,3%,3%,35.8857,-0.3176,0
PASS,1,140,ResistorTest,R439,"R439 36k",36KΩ,36KΩ,3%,3%,36.1025,0.2847,0
PASS,1,141,ResistorTest,R440,"R440 110k",110KΩ,110KΩ,3%,3%,109.6372,-0.3298,0
PASS,1,142,ResistorTest,R441,"R441 36k",36KΩ,36KΩ,3%,3%,35.9523,-0.1326,0
PASS,1,143,ResistorTest,R442,"R442 10k",10KΩ,10KΩ,3%,3%,9.9871,-0.1293,0
PASS,1,144,ResistorTest,R443,"R443 100k",100KΩ,100KΩ,3%,3%,99.5787,-0.4213,0
PASS,1,145,ResistorTest,R444,"R444 100k",100KΩ,100KΩ,3%,3%,100.4307,0.4307,0
PASS,1,146,ResistorTest,R445,"R445 100k",100KΩ,100KΩ,3%,3%,100.1112,0.1112,0
PASS,1,147,ResistorTest,R446,"R446 220",220Ω,220Ω,3%,3%,221.6263,0.7392,0
PASS,1,148,ResistorTest,R447,"R447 220",220Ω,220Ω,3%,3%,221.4788,0.6722,0
PASS,1,149,ResistorTest,R448,"R448 100k",100KΩ,100KΩ,3%,3%,99.5207,-0.4793,0
PASS,1,150,ResistorTest,R449,"R449 100",100Ω,100Ω,3%,3%,100.5151,0.5151,0
PASS,1,151,ResistorTest,R450,"R450 100",100Ω,100Ω,3%,3%,100.2458,0.2458,0
PASS,1,152,ResistorTest,R451,"R451 10k",10KΩ,10KΩ,3%,3%,10.0274,0.2745,0
PASS,1,153,ResistorTest,R452,"R452 20k",20KΩ,20KΩ,3%,3%,20.0192,0.0958,0
PASS,1,154,ResistorTest,R453,"R453 20k",20KΩ,20KΩ,3%,3%,20.0568,0.2838,0
PASS,1,155,ResistorTest,R454,"R454 10k",10KΩ,10KΩ,3%,3%,9.9427,-0.5731,0
PASS,1,156,ResistorTest,R455,"R455 1k",1KΩ,1KΩ,3%,3%,1.0008,0.0764,0
PASS,1,157,ResistorTest,R456,"R456 1k",1KΩ,1KΩ,3%,3%,1.0012,0.1216,0
PASS,1,158,ResistorTest,R457,"R457 1k",1KΩ,1KΩ,3%,3%,1.0043,0.4283,0
PASS,1,159,ResistorTest,R458,"R458 1k",1KΩ,1KΩ,3%,3%,0.9992,-0.0801,0
PASS,1,160,ResistorTest,R500,"R500 5.6k",5.6KΩ,5.6KΩ,3%,3%,5.6032,0.0576,0
PASS,1,161,ResistorTest,R501,"R501 1k",1KΩ,1KΩ,3%,3%,0.9988,-0.1238,0
PASS,1,162,ResistorTest,R503,"R503 10k",10KΩ,10KΩ,3%,3%,9.9871,-0.1291,0
PASS,1,163,ResistorTest,R504,"R504 10k",10KΩ,10KΩ,3%,3%,9.9887,-0.1132,0
PASS,1,164,ResistorTest,R505,"R505 10k",10KΩ,10KΩ,3%,3%,9.9777,-0.223,0
PASS,1,165,ResistorTest,R506,"R506 0",1Ω,1Ω,1,P,-0.514,-151.3998,0
PASS,1,166,ResistorTest,R507,"R507 1k",1KΩ,1KΩ,3%,3%,1.0027,0.2651,0
PASS,1,167,ResistorTest,R508,"R508 10k",10KΩ,10KΩ,3%,3%,10.004,0.0403,0
